push_n,fell,recovered,recovery_time_s,max_tilt_deg,velocity_loss,pre_push_vel_err,feet_in_contact_at_push,peak_dv,direction_deg
0.0,False,True,0.0,2.8630013465881348,0.0,0.6373882293701172,7.0,0.15409182012081146,180.0
0.0,False,True,0.0,2.984849691390991,0.0,0.6439042687416077,7.0,0.17330285906791687,180.0
0.0,False,True,0.0,2.2360715866088867,0.0,0.5863799452781677,7.0,0.14331065118312836,180.0
0.0,False,True,0.0,2.423658847808838,0.0,0.6024953722953796,4.0,0.18736447393894196,180.0
0.0,False,True,0.0,3.120293378829956,0.0,0.6440798044204712,3.0,0.1449272334575653,180.0
0.0,False,True,0.0,2.734734296798706,0.0,0.629589319229126,4.0,0.17065317928791046,180.0
0.0,False,True,0.0,2.800510883331299,0.0,0.6718749403953552,7.0,0.17308731377124786,180.0
0.0,False,True,0.0,2.62129545211792,0.0,0.586251974105835,11.0,0.1701759397983551,180.0
0.0,False,True,0.0,2.936516761779785,0.0,0.6292025446891785,7.0,0.14634139835834503,180.0
0.0,False,True,0.0,2.8487443923950195,0.0,0.6341522336006165,3.0,0.16508176922798157,180.0
0.0,False,True,0.0,3.2274959087371826,0.0,0.7205925583839417,2.0,0.162576362490654,180.0
0.0,False,True,0.0,3.0547964572906494,0.0,0.65837562084198,7.0,0.16982325911521912,180.0
0.0,False,True,0.0,2.938715696334839,0.0,0.685410737991333,2.0,0.15652649104595184,180.0
0.0,False,True,0.0,2.8543736934661865,0.0,0.6126129627227783,4.0,0.13169550895690918,180.0
0.0,False,True,0.0,2.5399861335754395,0.0,0.6100256443023682,6.0,0.150839701294899,180.0
0.0,False,True,0.0,2.618755340576172,0.0,0.6119973659515381,4.0,0.1608036756515503,180.0
0.0,False,True,0.0,2.5836896896362305,0.0,0.5687756538391113,11.0,0.16730311512947083,180.0
0.0,False,True,0.0,3.426912784576416,0.0,0.7079545855522156,5.0,0.16704432666301727,180.0
0.0,False,True,0.0,2.8315136432647705,0.0,0.6681809425354004,5.0,0.15632744133472443,180.0
0.0,False,True,0.0,2.9024546146392822,0.0,0.6721711158752441,10.0,0.14802402257919312,180.0
0.0,False,True,0.0,2.7798850536346436,0.0,0.6426111459732056,11.0,0.19693623483181,180.0
0.0,False,True,0.0,3.20625638961792,0.0,0.7027470469474792,4.0,0.17836034297943115,180.0
0.0,False,True,0.0,2.3352320194244385,0.0,0.6129631400108337,5.0,0.16253848373889923,180.0
0.0,False,True,0.0,2.283190965652466,0.0,0.646443784236908,7.0,0.19270342588424683,180.0
0.0,False,True,0.0,3.0418882369995117,0.0,0.6451642513275146,8.0,0.18310487270355225,180.0
0.0,False,True,0.0,2.448885440826416,0.0,0.559022843837738,8.0,0.1663888841867447,180.0
0.0,False,True,0.0,3.15678334236145,0.0,0.6427758932113647,5.0,0.13044025003910065,180.0
0.0,False,True,0.0,2.466724157333374,0.0,0.583871603012085,8.0,0.13450586795806885,180.0
0.0,False,True,0.0,2.742382526397705,0.0,0.6192742586135864,6.0,0.1510634422302246,180.0
0.0,False,True,0.0,2.6529152393341064,0.0,0.6000231504440308,5.0,0.19868171215057373,180.0
0.0,False,True,0.0,3.0350587368011475,0.0,0.7364698052406311,5.0,0.15015745162963867,180.0
0.0,False,True,0.0,2.4019997119903564,0.0,0.6059007048606873,11.0,0.17046132683753967,180.0
0.0,False,True,0.0,2.5808091163635254,0.0,0.6586290001869202,3.0,0.16512252390384674,180.0
0.0,False,True,0.0,2.2742581367492676,0.0,0.5917116403579712,13.0,0.20329740643501282,180.0
0.0,False,True,0.0,3.470005512237549,0.0,0.6657436490058899,5.0,0.16270636022090912,180.0
0.0,False,True,0.0,3.1241183280944824,0.0,0.6296184062957764,3.0,0.16973359882831573,180.0
0.0,False,True,0.0,2.6367814540863037,0.0,0.6421748399734497,12.0,0.1997929811477661,180.0
0.0,False,True,0.0,2.855264663696289,0.0,0.6496840715408325,6.0,0.15971782803535461,180.0
0.0,False,True,0.0,3.0229732990264893,0.0,0.6350869536399841,4.0,0.18111784756183624,180.0
0.0,False,True,0.0,3.1758267879486084,0.0,0.751448392868042,4.0,0.17812351882457733,180.0
0.0,False,True,0.0,2.6389336585998535,0.0,0.6045017838478088,10.0,0.1816054731607437,180.0
0.0,False,True,0.0,2.879160165786743,0.0,0.6193430423736572,9.0,0.12027128040790558,180.0
0.0,False,True,0.0,2.9104692935943604,0.0,0.6079961061477661,8.0,0.1621086597442627,180.0
0.0,False,True,0.0,2.7373101711273193,0.0,0.6520394086837769,5.0,0.15897855162620544,180.0
0.0,False,True,0.0,2.9961740970611572,0.0,0.6404241919517517,7.0,0.15887069702148438,180.0
0.0,False,True,0.0,2.7729759216308594,0.0,0.6640393137931824,2.0,0.18674485385417938,180.0
0.0,False,True,0.0,2.613593101501465,0.0,0.6340353488922119,6.0,0.16050106287002563,180.0
0.0,False,True,0.0,2.945701837539673,0.0,0.6579925417900085,5.0,0.1653382033109665,180.0
0.0,False,True,0.0,2.9141664505004883,0.0,0.6658323407173157,3.0,0.2056102603673935,180.0
0.0,False,True,0.0,3.2689626216888428,0.0,0.6807358264923096,3.0,0.1313069462776184,180.0
0.0,False,True,0.0,2.989567995071411,0.0,0.7224725484848022,3.0,0.18237850069999695,270.0
0.0,False,True,0.0,2.763854742050171,0.0,0.583181619644165,3.0,0.18377819657325745,270.0
0.0,False,True,0.0,2.5396780967712402,0.0,0.5875512957572937,12.0,0.21506527066230774,270.0
0.0,False,True,0.0,2.58467435836792,0.0,0.5906722545623779,10.0,0.15977568924427032,270.0
0.0,False,True,0.0,2.4343760013580322,0.0,0.5839555859565735,6.0,0.12427456676959991,270.0
0.0,False,True,0.0,2.796243906021118,0.0,0.6350640058517456,8.0,0.1592397391796112,270.0
0.0,False,True,0.0,2.9207420349121094,0.0,0.6432590484619141,3.0,0.1534348428249359,270.0
0.0,False,True,0.0,2.5975165367126465,0.0,0.5943229794502258,9.0,0.14514972269535065,270.0
0.0,False,True,0.0,2.9331817626953125,0.0,0.6571370959281921,5.0,0.1623249053955078,270.0
0.0,False,True,0.0,2.569636106491089,0.0,0.5944463014602661,8.0,0.17624372243881226,270.0
0.0,False,True,0.0,3.0079119205474854,0.0,0.6518681049346924,6.0,0.1458178609609604,270.0
0.0,False,True,0.0,2.583083391189575,0.0,0.615929126739502,12.0,0.16273237764835358,270.0
0.0,False,True,0.0,3.150202751159668,0.0,0.6534375548362732,5.0,0.15780973434448242,270.0
0.0,False,True,0.0,2.4884493350982666,0.0,0.6055666208267212,8.0,0.16675341129302979,270.0
0.0,False,True,0.0,2.863070011138916,0.0,0.6373897194862366,7.0,0.15408290922641754,270.0
